node,split,raw_target_tokens,raw_neighbor_tokens,trimmed_neighbor_raw_tokens,node_summary_tokens,metapath_summary_tokens,final_prompt_tokens,num_neighbors_full,num_neighbors_trimmed,num_metapaths,K,M,B_node,B_meta,target_truncated
2829,test,23,1005210,2482,935,385,619,11445,48,12,2,4,10,10,False
2831,test,85,1771483,4446,1144,367,662,20029,48,12,2,4,10,10,False
2834,test,108,1503431,5450,1271,459,774,16805,48,12,2,4,10,10,False
2839,test,30,1078377,2904,934,325,564,11494,48,12,2,4,10,10,False
2848,test,27,881115,2092,1076,450,681,9417,48,12,2,4,10,10,False
2853,test,29,1011555,4261,1092,388,625,11328,48,12,2,4,10,10,False
2861,test,52,389001,3420,890,355,584,4657,32,12,2,4,10,10,False
2867,test,29,1282650,2614,1116,431,664,14701,48,12,2,4,10,10,False
2868,test,190,1735520,12200,1741,515,909,20292,48,12,2,4,10,10,False
2904,test,764,442199,37827,2070,649,1624,1799,48,12,2,4,10,10,False
2912,test,316,407849,28121,2356,595,1124,1980,48,12,2,4,10,10,False
2914,test,75,304764,12479,1297,386,638,1211,32,12,2,4,10,10,False
2915,test,54,278886,10273,1591,512,774,1250,44,12,2,4,10,10,False
2919,test,110,184288,21495,1906,500,819,590,44,12,2,4,10,10,False
2923,test,392,1410438,19859,1656,450,1049,13039,44,12,2,4,10,10,False
2927,test,22,95710,6280,949,303,502,485,32,12,2,4,10,10,False
2928,test,126,132457,11692,1569,429,757,884,41,12,2,4,10,10,False
2934,test,28,2111477,3669,1131,397,635,22137,48,12,2,4,10,10,False
2940,test,166,729088,19010,1998,608,981,6980,48,12,2,4,10,10,False
2943,test,26,2124095,1982,980,401,636,22745,48,12,2,4,10,10,False
2947,test,56,2041607,6418,1383,442,708,21214,48,12,2,4,10,10,False
2952,test,60,1694833,4839,1160,341,610,16938,48,12,2,4,10,10,False
2956,test,39,1405901,7427,1562,495,740,14410,48,12,2,4,10,10,False
2958,test,219,715879,13923,1649,465,891,6929,42,12,2,4,10,10,False
2964,test,35,792363,1804,668,340,554,7915,32,12,2,4,10,10,False
2965,test,342,899144,30495,2213,585,1135,8620,48,12,2,4,10,10,False
2974,test,32,1279405,2909,938,367,609,12374,48,12,2,4,10,10,False
2984,test,114,1924074,6680,1341,413,735,20716,48,12,2,4,10,10,False
2988,test,40,2066352,3292,1109,439,689,22649,48,12,2,4,10,10,False
2993,test,38,2109203,1759,807,384,630,22532,48,12,2,4,10,10,False
3004,test,129,1926993,12158,1786,552,892,21404,48,12,2,4,10,10,False
3021,test,24,321530,8107,1158,419,650,2327,48,12,2,4,10,10,False
3030,test,55,253904,12386,1674,436,700,2009,48,12,2,4,10,10,False
3036,test,268,278124,17731,1695,497,968,1425,48,12,2,4,10,10,False
3042,test,34,208343,7049,1328,392,627,901,48,12,2,4,10,10,False
3064,test,446,689032,23586,1965,563,1213,3997,48,12,2,4,10,10,False
3066,test,711,686762,32369,2258,610,1529,4296,46,12,2,4,10,10,False
3073,test,35,1568098,11110,1241,544,786,14448,48,12,2,4,10,10,False
3075,test,75,1286288,6619,1348,467,755,12011,48,12,2,4,10,10,False
3077,test,83,538563,14825,1345,436,697,3597,32,12,2,4,10,10,False
3087,test,2539,699670,37298,2402,645,1877,4432,48,12,2,4,10,10,True
3088,test,308,576235,15046,1805,451,969,3909,46,12,2,4,10,10,False
3092,test,148,555992,18154,1664,556,914,3586,46,12,2,4,10,10,False
3105,test,249,866390,10426,1710,601,1057,9606,48,12,2,4,10,10,False
3107,test,27,1407496,2926,922,371,604,15316,48,12,2,4,10,10,False
3109,test,46,479112,4612,1045,335,588,5239,48,12,2,4,10,10,False
3143,test,528,405147,23409,2181,513,1251,2841,48,12,2,4,10,10,False
3144,test,99,449592,10672,1294,452,759,3381,48,12,2,4,10,10,False
3150,test,54,953649,2695,1047,478,739,9513,48,12,2,4,10,10,False
3151,test,36,1635673,2293,900,404,648,19002,48,12,2,4,10,10,False
3158,test,162,796364,10097,1495,529,901,8131,48,12,2,4,10,10,False
3161,test,74,887741,9354,1709,535,819,7817,48,12,2,4,10,10,False
3162,test,36,703989,5479,1242,394,638,6698,48,12,2,4,10,10,False
3170,test,34,1554665,1678,787,301,546,17489,48,12,2,4,10,10,False
3176,test,28,1338491,3586,981,396,631,14422,48,12,2,4,10,10,False
3178,test,33,1198509,2715,1070,426,665,13771,48,12,2,4,10,10,False
3185,test,64,1511232,3394,1051,495,768,16837,48,12,2,4,10,10,False
3202,test,30,1716067,2243,786,358,599,19627,48,12,2,4,10,10,False
3208,test,22,1498285,1735,791,378,605,17512,48,12,2,4,10,10,False
3211,test,36,1502611,3735,1213,443,689,16221,48,12,2,4,10,10,False
3213,test,1671,431170,32801,1952,582,1816,3214,46,12,2,4,10,10,True
3214,test,152,419923,16512,1694,395,756,3904,46,12,2,4,10,10,False
3221,test,110,1167640,13183,1585,518,839,12401,48,12,2,4,10,10,False
3223,test,31,1560641,3662,1130,361,600,16911,48,12,2,4,10,10,False
3229,test,39,484481,3505,1048,450,698,4627,48,12,2,4,10,10,False
3233,test,33,1102604,1796,838,358,600,11175,48,12,2,4,10,10,False
3236,test,28,1322361,1930,759,253,490,14911,48,12,2,4,10,10,False
3243,test,1957,240651,31813,2155,572,1806,844,48,12,2,4,10,10,True
3244,test,41,1015816,13005,1346,516,765,10706,48,12,2,4,10,10,False
3259,test,59,1518975,4682,1109,410,678,15838,48,12,2,4,10,10,False
3262,test,132,246262,14407,1779,533,872,1746,48,12,2,4,10,10,False
3263,test,529,248020,26908,2022,557,1296,643,48,12,2,4,10,10,False
3273,test,28,1438382,4001,1024,498,735,15742,48,12,2,4,10,10,False
3280,test,44,608234,7124,1209,523,779,5152,48,12,2,4,10,10,False
3286,test,142,397309,12055,1348,252,595,1516,41,12,2,4,10,10,False
3307,test,108,617306,9327,1678,532,849,4177,48,12,2,4,10,10,False
3313,test,237,537350,18771,1944,520,967,4126,48,12,2,4,10,10,False
3314,test,190,339663,17651,1928,554,949,2231,48,12,2,4,10,10,False
3318,test,45,651303,6500,1139,311,565,6469,48,12,2,4,10,10,False
3331,test,603,293133,20051,1944,549,1357,2092,41,12,2,4,10,10,False
3336,test,385,631195,18291,2060,597,1191,3744,44,12,2,4,10,10,False
3338,test,139,215200,14536,1811,454,798,1310,48,12,2,4,10,10,False
3343,test,82,184744,10973,1673,566,857,1045,48,12,2,4,10,10,False
3355,test,208,248035,13093,1747,479,897,1857,48,12,2,4,10,10,False
3357,test,46,481050,7569,1362,474,727,4698,48,12,2,4,10,10,False
3362,test,26,559498,4736,1231,365,600,4782,48,12,2,4,10,10,False
3378,test,60,1268587,5689,1139,357,627,14279,48,12,2,4,10,10,False
3381,test,42,1428534,6423,1182,460,711,16000,48,12,2,4,10,10,False
3382,test,29,2563598,1887,810,537,774,30412,48,12,2,4,10,10,False
3385,test,58,1984878,5122,1198,529,796,22813,48,12,2,4,10,10,False
3388,test,25,1856965,1618,756,297,533,21033,48,12,2,4,10,10,False
3389,test,76,1522567,6478,1483,503,783,16522,48,12,2,4,10,10,False
3392,test,26,1852544,2308,992,522,758,20776,48,12,2,4,10,10,False
3394,test,139,2263193,7017,1331,437,785,26039,48,12,2,4,10,10,False
3396,test,22,1412648,3564,1087,453,683,16336,48,12,2,4,10,10,False
3397,test,34,2590224,2157,918,399,643,30564,48,12,2,4,10,10,False
3406,test,73,2706856,5280,1149,473,754,32076,48,12,2,4,10,10,False
3412,test,80,2015698,7872,1588,636,926,22115,48,12,2,4,10,10,False
3414,test,44,1564893,3302,1091,396,649,18143,48,12,2,4,10,10,False
3425,test,41,1755912,3317,1124,569,817,20540,48,12,2,4,10,10,False
3434,test,46,1932510,3623,1160,454,708,22336,48,12,2,4,10,10,False
3436,test,89,1666762,9771,1529,512,811,16896,48,12,2,4,10,10,False
3437,test,30,1993753,2837,1042,496,734,23603,48,12,2,4,10,10,False
3438,test,32,2032929,2760,1006,363,605,22488,48,12,2,4,10,10,False
3446,test,27,993733,2362,913,401,632,11031,48,12,2,4,10,10,False
3448,test,188,798669,13107,1897,467,866,7932,48,12,2,4,10,10,False
3455,test,94,1335907,9154,1453,406,706,14673,48,12,2,4,10,10,False
3462,test,23,137540,3404,1034,513,745,1326,48,12,2,4,10,10,False
3464,test,41,178752,8987,1429,626,879,1952,48,12,2,4,10,10,False
3470,test,23,1483913,2006,907,427,658,15159,48,12,2,4,10,10,False
3472,test,39,1437839,5647,1231,504,750,15512,48,12,2,4,10,10,False
3474,test,2470,738735,41445,1905,476,1705,6017,41,12,2,4,10,10,True
3479,test,42,939739,3628,1021,405,657,8155,48,12,2,4,10,10,False
3480,test,26,1444685,2814,1012,453,686,15070,48,12,2,4,10,10,False
3483,test,1277,1101573,34943,2146,593,1830,9024,44,12,2,4,10,10,True
3487,test,48,1533064,2222,875,384,643,16125,48,12,2,4,10,10,False
3492,test,22,1228703,2036,914,472,701,11666,48,12,2,4,10,10,False
3498,test,43,648467,2965,775,331,550,5480,32,12,2,4,10,10,False
3500,test,165,816544,21750,2093,575,954,6241,44,12,2,4,10,10,False
3507,test,180,690193,35323,2107,546,942,5640,48,12,2,4,10,10,False
3513,test,23,213609,5187,1095,404,634,1822,48,12,2,4,10,10,False
3516,test,66,986726,6076,1422,443,719,11577,48,12,2,4,10,10,False
3523,test,133,1588699,8667,1513,478,821,19195,48,12,2,4,10,10,False
3525,test,66,1470108,5262,1286,424,697,16552,48,12,2,4,10,10,False
3540,test,25,1337936,1579,855,446,680,16403,48,12,2,4,10,10,False
3542,test,34,1804304,2930,992,428,670,19195,48,12,2,4,10,10,False
3545,test,80,1802670,5655,1400,492,783,20672,48,12,2,4,10,10,False
3552,test,24,1729354,5539,1218,479,713,20367,48,12,2,4,10,10,False
3555,test,86,508432,12070,1327,426,721,4849,48,12,2,4,10,10,False
3557,test,51,1083652,9440,1393,580,837,12132,48,12,2,4,10,10,False
3560,test,61,958417,2984,1056,513,781,11200,48,12,2,4,10,10,False
3561,test,62,602509,6247,1503,453,720,5847,48,12,2,4,10,10,False
3562,test,26,1737493,1603,782,369,603,20308,48,12,2,4,10,10,False
3567,test,29,838846,2338,962,470,703,8784,48,12,2,4,10,10,False
3573,test,66,1375262,4108,1196,375,649,13671,48,12,2,4,10,10,False
3582,test,632,358753,20441,2144,609,1451,2281,48,12,2,4,10,10,False
3583,test,216,1552856,19045,1789,494,914,14005,41,12,2,4,10,10,False
3588,test,156,561421,17363,1846,475,838,3834,48,12,2,4,10,10,False
3596,test,89,452211,14545,1720,557,854,3594,48,12,2,4,10,10,False
3597,test,324,442659,14409,1413,257,761,3280,32,12,2,4,10,10,False
3600,test,79,608435,10940,1564,502,788,5626,48,12,2,4,10,10,False
3607,test,107,153978,10246,1573,586,900,1346,48,12,2,4,10,10,False
3610,test,56,1138613,5040,1143,494,756,11522,48,12,2,4,10,10,False
3612,test,107,1628979,8703,1384,501,817,19023,48,12,2,4,10,10,False
3627,test,32,1373704,2857,1084,435,675,15165,48,12,2,4,10,10,False
3631,test,28,1129221,1610,819,494,729,12741,48,12,2,4,10,10,False
